1.316955785716555916e-03
3.925959654823341083e-03
7.855308787097448064e-03
5.136372319307636047e-04
4.640771024142453793e-03
1.070318390832411537e-01
6.487068964227786783e-01
6.025763039754241657e-01
4.800698806114922501e-02
4.174215867850152306e-01
3.808313302604773298e-01
1.486741564629205925e-01
3.100981938870250865e-02
1.817165599112307017e-01
