2.620771119936637916e-04
8.786113126013628261e-04
1.080604934463991196e-03
2.923598824149054032e-03
4.598659937361526673e-04
1.267827024077017306e-03
4.751514922835653465e-03
1.041969493008926273e-02
6.029412835039726914e-01
9.726387751251617253e-01
7.087136367931656800e-01
4.291715890256266874e-01
3.751658096638076922e-01
8.453863942529677988e-01
