8.795851263194709446e-04
4.540935281271585300e-03
1.187737615090639354e-02
2.472204700341373851e-03
2.670688914849062012e-03
9.237745808838770945e-02
6.713297230606736221e-01
7.218028372697924411e-01
2.578710841325292380e-01
2.614848466502741609e-01
1.023756692967237036e-02
1.074355567640178366e-02
1.900095763342504185e-01
4.415250332835024549e-02
