9.564542750459731346e-03
1.452819883151885150e-01
1.000714326883458960e-02
6.982632091857982060e-03
9.853539354911883263e-01
7.143600658941713366e-01
5.950192238542685308e-01
6.795111061490974880e-01
3.928536714328609847e-01
6.917457311274090026e-01
5.717292874614794407e-01
4.836176723508076036e-01
5.636977630244210946e-01
5.796782983444099813e-01
